kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,irsaliye_tarihi,uts_no
OTOKLAV,DMO,2020/311,10/1/2020 0:00,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,BATMAN KADIN DOĞUM HASTANESİ,BATMAN,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-157,65,12/5/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/074,10/1/2020 0:00,NİCU,NİCU,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-158,19,10/20/2020 0:00,,
OTOKLAV,ÖZEL,2019/262,10/1/2020 0:00,MERSİN SU HASTANESİ,MERSU ÖZEL SAĞLIK HİZMETLERİ TİC.LTD.ŞTİ.,MERSİN,STR 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-159,-44105,,,
OTOKLAV,YURTDIŞI,2020/065,10/2/2020 0:00,OSOO BALYKCHY,OSOO BALYKCHY,KIRGIZİSTAN,GOLDBERG 300 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2020/01-160,6,10/8/2020 0:00,,
OTOKLAV,DMO,2019/327,10/22/2020 0:00,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,HATAY İSKENDERUN  DEVLET HASTAN,HATAY,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-161,64,12/25/2020 0:00,,
OTOKLAV,DMO,2020/345,10/2/2020 0:00,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,BATMAN KADIN DOĞUM HASTANESİ,BATMAN,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-162,64,12/5/2020 0:00,,
OTOKLAV,DMO,2020/347,11/17/2020 0:00,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,BOLU İZZET BAYSAL DEVLET HASTANESİ,BOLU,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-163,59,1/15/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/255,10/15/2020 0:00,EURL DAR ELHAKIM,EURL DAR ELHAKIM,CEZAYİR,GOLDBERG 250 S,250 LT TEK KAPILI OTOKLAV CİHAZI,250 LT,2020/01-164,26,11/10/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/500,10/15/2020 0:00,ZAMBİYA SAĞLIK BAKANLIĞI,ZAMBİYA SAĞLIK BAKANLIĞI,KENYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-165,36,11/20/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/501,10/15/2020 0:00,ZAMBİYA SAĞLIK BAKANLIĞI,ZAMBİYA SAĞLIK BAKANLIĞI,KENYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-166,36,11/20/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/499,10/15/2020 0:00,ZAMBİYA SAĞLIK BAKANLIĞI,ZAMBİYA SAĞLIK BAKANLIĞI,KENYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-167,36,11/20/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/502,10/15/2020 0:00,ZAMBİYA SAĞLIK BAKANLIĞI,ZAMBİYA SAĞLIK BAKANLIĞI,KENYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-168,36,11/20/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/078,10/15/2020 0:00,EURL DAR ELHAKIM,EURL DAR ELHAKIM,CEZAYİR,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-169,26,11/10/2020 0:00,,
OTOKLAV,ÖZEL,2020/350,10/15/2020 0:00,CAN SAĞLIK TESİSLERİ İŞLETME VE TİCARET A.Ş.,ÇÖZEL ÇORLU VATAN HASTANESİ,TEKİRDAĞ,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-170,21,11/5/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/392,10/20/2020 0:00,NİCU,NİCU,ROMANYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2020/01-171,12,11/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/069,10/20/2020 0:00,ERC ESTETİK TURİZM SAĞLIK,ERC ESTETİK TURİZM SAĞLIK,İSTANBUL,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-172,20,11/9/2020 0:00,,
OTOKLAV,DMO,2020/138,10/22/2020 0:00,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,HATAY İSKENDERUN  DEVLET HASTAN,HATAY,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-173,64,12/25/2020 0:00,,
OTOKLAV,DMO,2020/398,9/16/2020 0:00,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,ISPARTA EĞİRDİR KEMİK HASTALIKLARI HASTANESİ,ISPARTA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-174,64,11/19/2020 0:00,,
OTOKLAV,ÖZEL,2020/351,12/7/2020 0:00,ÖZEL VATAN HASTANESİ,ÖZEL VATAN HASTANESİ,KAHRAMANMARAŞ,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-175,13,12/20/2020 0:00,,
OTOKLAV,ÖZEL,2020/349,12/7/2020 0:00,ÖZEL VATAN HASTANESİ,ÖZEL VATAN HASTANESİ,KAHRAMANMARAŞ,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-176,13,12/20/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/413,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-177,7,11/19/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/414,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-178,8,11/20/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/415,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-179,9,11/21/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/416,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-180,10,11/22/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/417,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-181,11,11/23/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/418,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-182,12,11/24/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/419,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-183,13,11/25/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/420,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-184,14,11/26/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/421,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-185,15,11/27/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/422,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-186,16,11/28/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/423,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-187,17,11/29/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/424,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-188,18,11/30/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/425,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-189,19,12/1/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/426,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-190,20,12/2/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/427,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-191,21,12/3/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/428,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-192,22,12/4/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/429,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-193,23,12/5/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/430,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-194,24,12/6/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/431,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-195,25,12/7/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/432,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-196,26,12/8/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/433,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-197,27,12/9/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/434,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-198,28,12/10/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/435,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-199,29,12/11/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/436,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-200,30,12/12/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/437,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-201,31,12/13/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/438,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-202,32,12/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/439,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-203,33,12/15/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/440,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-204,34,12/16/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/441,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-205,35,12/17/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/442,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-206,36,12/18/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/443,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-207,37,12/19/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/444,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-208,38,12/20/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/445,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-209,39,12/21/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/446,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-210,40,12/22/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/447,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-211,41,12/23/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/448,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-212,42,12/24/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/449,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-213,43,12/25/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/450,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-214,44,12/26/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/451,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-215,45,12/27/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/452,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-216,46,12/28/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/453,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-217,47,12/29/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/454,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-218,48,12/30/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/455,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-219,49,12/31/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/456,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-220,50,1/1/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/457,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-221,51,1/2/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/458,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-222,52,1/3/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/459,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-223,53,1/4/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/460,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-224,54,1/5/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/461,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-225,55,1/6/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/462,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-226,56,1/7/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/463,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-227,57,1/8/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/464,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-228,58,1/9/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/465,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-229,59,1/10/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/466,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-230,60,1/11/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/467,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-231,61,1/12/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/468,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-232,62,1/13/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/469,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-233,63,1/14/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/470,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-234,64,1/15/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/471,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-235,65,1/16/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/472,11/12/2020 0:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-236,66,1/17/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/396,10/29/2020 0:00,NİCU,NİCU,ROMANYA,STR 7712 D,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2020/01-237,23,11/21/2020 0:00,,
OTOKLAV,DMO,2020/404,10/2/2020 0:00,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,NİĞDE,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-238,64,12/5/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/028,11/6/2020 0:00,DOCTOR MOUAD NOURİ,DOCTOR MOUAD NOURİ,FAS,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2020/01-239,24,11/30/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/029,11/6/2020 0:00,DOCTOR MOUAD NOURİ,DOCTOR MOUAD NOURİ,FAS,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2020/01-240,24,11/30/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/408,11/6/2020 0:00,DOCTOR MOUAD NOURİ,DOCTOR MOUAD NOURİ,FAS,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-241,25,12/1/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/405,11/6/2020 0:00,BULGARİSTAN,BULGARİSTAN,BULGARİSTAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-242,20,11/26/2020 0:00,,
OTOKLAV,ÖZEL,2020/400,11/7/2020 0:00,TEKNOVET İLAÇ SAN.TİC.A.Ş.,TEKNOVET İLAÇ SAN.TİC.A.Ş.,İSTANBUL,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-243,48,12/25/2020 0:00,,
OTOKLAV,ÖZEL,2020/399,11/7/2020 0:00,TEKNOVET İLAÇ SAN.TİC.A.Ş.,TEKNOVET İLAÇ SAN.TİC.A.Ş.,İSTANBUL,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-244,48,12/25/2020 0:00,,
OTOKLAV,ÖZEL,2020/307,11/9/2020 0:00,ÖZEL KONYA HOSPİTAL,CANKAT NEFES SAĞLIK A.Ş.,KONYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2020/01-245,15,11/24/2020 0:00,,
OTOKLAV,DMO,2020/402,11/9/2020 0:00,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,VEZİRKÖPRÜ DEVLET HASTANESİ,SAMSUN,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-246,64,1/12/2021 0:00,,
OTOKLAV,DMO,2020/401,11/9/2020 0:00,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,VEZİRKÖPRÜ DEVLET HASTANESİ,SAMSUN,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-247,64,1/12/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/309,11/10/2020 0:00,NİCU,NİCU,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-248,20,11/30/2020 0:00,,
OTOKLAV,ÖZEL,2020/040,11/10/2020 0:00,ÖZEL AKSARAY DİŞ KLİNİĞİ,ÖZEL AKSARAY DİŞ KLİNİĞİ,AKSARAY,STR 4410 D,250 LT ÇİFT KAPILI OTOKLAV CİHAZI,250 LT,2020/01-249,10,11/20/2020 0:00,,
OTOKLAV,ÖZEL,2020/473,11/13/2020 0:00,S.B.Ü. AHİ EVREN GÖĞÜS KALP VE DAMAR CERRAHİSİ EĞİTİM VE ARAŞTIRMA HASTANESİ,S.B.Ü. AHİ EVREN GÖĞÜS KALP VE DAMAR CERRAHİSİ EĞİTİM VE ARAŞTIRMA HASTANESİ,TRABZON,STR 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-250,28,12/11/2020 0:00,,
OTOKLAV,İHALE,2020/474,11/13/2020 0:00,TÜRKİYE İLAÇ VE TIBBİ CİHAZ KURUMU,TÜRKİYE İLAÇ VE TIBBİ CİHAZ KURUMU,ANKARA,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-251,27,12/10/2020 0:00,,
OTOKLAV,DMO,2020/403,11/5/2020 0:00,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,DOĞANŞEHİR DEVLET HASTANESİ,MALATYA,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-252,59,1/3/2021 0:00,,
OTOKLAV,ÖZEL,2020/490,9/14/2020 0:00,RADON MEDİKAL ELEKTRONİK İNŞ.GIDA LTD.ŞTİ.,İSTANBUL ÜNİVERSİTESİ CERRAHPAŞA DENEY HAYVANLARI ,İSTANBUL,GOLDBERG 675 ,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2020/01-253,88,12/11/2020 0:00,,
OTOKLAV,DMO,2020/352,4/20/2021 0:00,ATATÜRK GÖĞÜS HASTALIKLARI SANATORYUM HASTANESİ,ATATÜRK GÖĞÜS HASTALIKLARI SANATORYUM HASTANESİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-254,-77,2/2/2021 0:00,,
