kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,irsaliye_tarihi,uts_no
OTOKLAV,YURTDIŞI,2019/301,11/29/2019,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2019/01-103,26,,,
OTOKLAV,YURTDIŞI,2019/302,11/29/2019,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2019/01-104,26,,,
OTOKLAV,DMO,2019/242,12/2/2019,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,MARDİN SAVUR PROF.DR.AZİZ SANCAR İLÇE DEVLET HASTANESİ,MARDİN,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2019/01-047,59,,,
OTOKLAV,YURTDIŞI,2019/304,12/3/2019,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,120 LT,2019/01-048,22,,,
OTOKLAV,YURTDIŞI,2019/305,12/3/2019,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,120 LT,2019/01-105,22,,,
OTOKLAV,YURTDIŞI,2019/306,12/3/2019,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,120 LT,2019/01-055,22,,,
OTOKLAV,YURTDIŞI,2019/307,12/3/2019,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,120 LT,2019/01-056,22,,,
OTOKLAV,ÖZEL,2020/001,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-001,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/002,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-002,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/003,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-003,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/004,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-004,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/005,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-005,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/006,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-006,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/007,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-007,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/008,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-008,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/009,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-009,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/010,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-010,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/011,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-011,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/012,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-012,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/013,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-013,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/014,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-014,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/015,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-015,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/016,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-016,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/017,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-017,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/018,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-018,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/019,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-019,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/020,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-020,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/021,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-021,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/022,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-022,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/023,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-023,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/024,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-024,46,2/1/2020 0:00,,
OTOKLAV,ÖZEL,2020/025,12/17/2019 0:00,ADAY GRUP,ETİYOPYA,ETİYOPYA,GOLDBERG 100 V,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2020/01-025,46,2/1/2020 0:00,,
OTOKLAV,İHALE,2020/033,1/22/2020 0:00,NAZİLLİ DEVLET HASTANESİ,NAZİLLİ DEVLET HASTANESİ,AYDIN,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-026,46,3/8/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/030,2/17/2020 0:00,M-TECH LTD,M-TECH LTD,GÜRCİSTAN,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2020/01-027,1,2/18/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/043,2/3/2020 0:00,MED İNSPİRE TEKNOLOGİES,MED İNSPİRE TEKNOLOGİES,ÖZBEKİSTAN,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2020/01-028,29,3/3/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/044,2/3/2020 0:00,MED İNSPİRE TEKNOLOGİES,MED İNSPİRE TEKNOLOGİES,ÖZBEKİSTAN,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2020/01-029,29,3/3/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/047,8/17/2020 0:00,VİTTA MEDİCAL,VİTTA MEDİCAL,AZERBEYCAN,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-030,6,8/23/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/050,2/11/2020 0:00,IBS PHARMACEUTİCALS,IBS PHARMACEUTİCALS,PAKİSTAN,GOLDBERG 75,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-031,,DERHAL,,
OTOKLAV,YURTDIŞI,2020/051,2/11/2020 0:00,IBS PHARMACEUTİCALS,IBS PHARMACEUTİCALS,PAKİSTAN,GOLDBERG 75,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-032,,DERHAL,,
OTOKLAV,DMO,2020/081,12/20/2019 0:00,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,ADANA CEYHAN DEVLET HASTANESİ,ADANA,ERS 7715 D,840 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2020/01-033,64,2/22/2020 0:00,,
OTOKLAV,ÖZEL,2020/063,2/17/2020 0:00,ÖZEL AKHİSAR TEŞHİS TEDAVİ,ÖZEL AKHİSAR TEŞHİS TEDAVİ,MANİSA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2020/01-034,1,2/18/2020 0:00,,
OTOKLAV,DMO,2020/068,2/17/2020 0:00,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,MERSİN SİLİFKE DEVLET HASTANESİ,MERSİN,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-035,64,4/21/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/075,11/27/2020 0:00,ALKHAYAL HOSPİTAL,ALKHAYAL HOSPİTAL,IRAK,GOLDBERG 300 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2020/01-036,14,12/11/2020 0:00,,
OTOKLAV,DMO,2020/061,2/14/2020 0:00,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,AZEZ VATAN HASTANESİ,KİLİS,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2019/01-109,64,4/18/2020 0:00,,
OTOKLAV,ÖZEL,2020/070,11/2/2020 0:00,KAPADOKYA ÜNİVERSİTESİ,KAPADOKYA ÜNİVERSİTESİ,İSTANBUL,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-037,2,11/4/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/087,2/29/2020 0:00,TARGET MED,TARGET MED,MISIR,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2020/01-038,7,3/7/2020 0:00,,
OTOKLAV,DMO,2020/031,2/26/2020 0:00,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,AKKUŞ DEVLET HASTANESİ,ORDU,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-039,58,4/24/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/084,2/29/2020 0:00,TARGET MED,TARGET MED,MISIR,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-040,7,3/7/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/085,2/29/2020 0:00,TARGET MED,TARGET MED,MISIR,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-041,7,3/7/2020 0:00,,
OTOKLAV,DMO,2020/064,3/2/2020 0:00,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,UŞAK EĞİTİM VE ARAŞTIRMA HASTANESİ,UŞAK,TKF 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-042,59,4/30/2020 0:00,,
OTOKLAV,ÖZEL,2020/080,.,ANADOLU BİRLİK HOLDİNG A.Ş.,ÇUMRA ŞEKER ENTEGRE TESİSLERİ,KONYA,STR 6610 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-043,,3/19/2020 0:00,,
OTOKLAV,ÖZEL,2019/328,3/14/2020 0:00,CAN KAPTAN,CAN KAPTAN,YALOVA,STR 7715 D,840 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2020/01-044,11,3/25/2020 0:00,,
OTOKLAV,YURTDIŞI,2019/241,3/17/2020 0:00,ZARMED HOSPİTAL,ZARMED HOSPİTAL,ÖZBEKİSTAN,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKLAV CİHAZI,250 LT,2020/01-045,,11..04.2020,,
OTOKLAV,YURTDIŞI,2020/082,6/4/2020 0:00,TARGET MED,TARGET MED,MISIR,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2019/01-046,2,6/6/2020 0:00,,
OTOKLAV,YURTDIŞI,2019/174,3/17/2020 0:00,ZARMED HOSPİTAL,ZARMED HOSPİTAL,ÖZBEKİSTAN,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-046,,11..04.2020,,
OTOKLAV,YURTDIŞI,2020/106,3/17/2020 0:00,AL AZHER PRİVATE HOSPİTAL,AL AZHER PRİVATE HOSPİTAL,IRAK,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKLAV CİHAZI,250 LT,2020/01-047,30,4/16/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/107,3/17/2020 0:00,AL AZHER PRİVATE HOSPİTAL,AL AZHER PRİVATE HOSPİTAL,IRAK,GOLDBERG 250 S,250 LT TEK KAPILI OTOKLAV CİHAZI,250 LT,2020/01-048,30,4/16/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/088,3/18/2020 0:00,MODERN MEDİCAL,MODERN MEDİCAL,IRAK,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-049,2,3/20/2020 0:00,,
OTOKLAV,YURTDIŞI,2019/215,3/18/2020 0:00,MODERN MEDİCAL,MODERN MEDİCAL,IRAK,GOLDBERG 200 S,200 LT TEK KAPILI OTOKLAV CİHAZI,200 LT,2020/01-050,2,3/20/2020 0:00,,
OTOKLAV,HİBE,2018/242,3/24/2020 0:00,HALK SAĞLIĞI HIFZISIHA,HALK SAĞLIĞI HIFZISIHA,ANKARA,STR 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-051,0,3/24/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/116,3/31/2020 0:00,NİCU,NİCU,ROMANYA,STR 7717 D,1000 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,1000 LT,2020/01-052,20,4/20/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/073,3/31/2020 0:00,NİCU,NİCU,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-053,20,4/20/2020 0:00,,
OTOKLAV,DMO,2020/067,3/31/2020 0:00,DMO GENEL MÜDÜRLÜĞÜ,ANKARA ÜNİVERSİTESİ KADIN DOĞUM HASTANESİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-054,64,6/3/2020 0:00,,
OTOKLAV,DMO,2019/314,3/31/2020 0:00,DMO BÖLGE MÜDÜRLÜĞÜ,ANKARA ÜNİVERSİTESİ KADIN DOĞUM HASTANESİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-055,64,6/3/2020 0:00,,
OTOKLAV,DMO,2019/320,4/8/2020 0:00,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,SALI PAZARI DEVLET HASTANESİ,SAMSUN,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-056,64,6/11/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/119,4/8/2020 0:00,UNOPS KENYA,UNOPS KENYA,ZAMBİYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-057,54,6/1/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/120,4/8/2020 0:00,UNOPS KENYA,UNOPS KENYA,ZAMBİYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-058,54,6/1/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/121,4/8/2020 0:00,UNOPS KENYA,UNOPS KENYA,ZAMBİYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-059,54,6/1/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/122,4/8/2020 0:00,UNOPS KENYA,UNOPS KENYA,ZAMBİYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-060,54,6/1/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/123,4/8/2020 0:00,UNOPS KENYA,UNOPS KENYA,ZAMBİYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-061,54,6/1/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/124,4/8/2020 0:00,UNOPS KENYA,UNOPS KENYA,ZAMBİYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-062,54,6/1/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/125,4/8/2020 0:00,UNOPS KENYA,UNOPS KENYA,ZAMBİYA,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2020/01-063,54,6/1/2020 0:00,,
OTOKLAV,DMO,2019/316,4/9/2020 0:00,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,BALIKESİR İVRİNDİ DEVLET HASTANESİ,BALIKESİR,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2020/01-064,59,6/7/2020 0:00,,
OTOKLAV,ÖZEL,2019/313,4/20/2020 0:00,KULVAR MEDİKAL SAĞLIK HİZMETLERİ LTD.ŞTİ.,AHLAT DEVLET HASTANESİ,BİTLİS,STR 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2020/01-065,15,5/5/2020 0:00,,
OTOKLAV,İHALE,2019/323,4/22/2020 0:00,NEVŞEHİR ADSM,NEVŞEHİR ADSM,NEVŞEHİR,TKF 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2020/01-066,30,5/22/2020 0:00,,
OTOKLAV,DMO,2020/143,4/29/2020 0:00,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2020/01-067,11,5/10/2020 0:00,,
OTOKLAV,DMO,2020/144,4/29/2020 0:00,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2020/01-068,11,5/10/2020 0:00,,
OTOKLAV,DMO,2020/145,4/29/2020 0:00,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2020/01-069,11,5/10/2020 0:00,,
OTOKLAV,DMO,2020/146,4/29/2020 0:00,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2020/01-070,11,5/10/2020 0:00,,
OTOKLAV,DMO,2020/147,4/29/2020 0:00,DMO GENEL MÜDÜRLÜĞÜ,ŞIRNAK KADIN DOĞUM VE ÇOCUK HASTALIKLARI HASTANESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2020/01-071,11,5/10/2020 0:00,,
OTOKLAV,DMO,2019/312,5/22/2020 0:00,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,PROF.DR.A.İLHAN ÖZDEMİR EĞİTİM VE ARAŞTIRMA HASTANESİ,GİRESUN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-072,59,7/20/2020 0:00,,
OTOKLAV,DMO,2020/191,5/27/2020 0:00,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,SAMSUN EĞİTİM VE ARAŞTIRMA HASTANESİ,SAMSUN,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-073,64,7/30/2020 0:00,,
OTOKLAV,DMO,2020/192,5/27/2020 0:00,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,SAMSUN EĞİTİM VE ARAŞTIRMA HASTANESİ,SAMSUN,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-074,64,7/30/2020 0:00,,
OTOKLAV,YURTDIŞI,2019/245,5/28/2020 0:00,MAX MEDİCA COMPANY,MAX MEDİCA COMPANY,IRAK,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-075,31,6/28/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/193,5/30/2020 0:00,3G COM,3G COM,FAS,GOLDBERG 250 D,250 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,250 LT,2020/01-076,16,6/15/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/195,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-077,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/196,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-078,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/197,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-079,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/198,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-080,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/199,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-081,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/200,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-082,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/201,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-083,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/202,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-084,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/203,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-085,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/204,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-086,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/205,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-087,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/206,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-088,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/207,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-089,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/208,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-090,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/209,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-091,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/210,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-092,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/211,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-093,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2019/233,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-094,40,7/14/2020 0:00,,
OTOKLAV,YURTDIŞI,2020/213,6/4/2020 0:00,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2020/01-095,40,7/14/2020 0:00,,
