kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,aciklama,solusyon_fatura,bidon_acilisi
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1667,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1668,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1669,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1670,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1671,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1672,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1673,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1674,,,İADE GELDİ.,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1675,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1676,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1677,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1678,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1679,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1680,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1681,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1682,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1683,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1684,,,İADE GELDİ.,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1685,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1686,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1687,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1688,,,İADE GELDİ.,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1689,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1690,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1691,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1692,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1693,,,İADE GELDİ.,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1694,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1695,,,İADE GELDİ.,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1696,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1697,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1698,,,İADE GELDİ.,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1699,,,İADE GELDİ.,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1700,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1701,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1702,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1703,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1704,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1705,,,İADE GELDİ.,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1706,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1707,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1708,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1709,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1710,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1711,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1712,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1713,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1714,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1715,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1716,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1717,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1718,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1719,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1720,,,İADE GELDİ.,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1721,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1722,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1723,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1724,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1725,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1726,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1727,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1728,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1729,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1730,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1731,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1732,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1733,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1734,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1735,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1736,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1737,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1738,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1739,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1740,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1741,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1742,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1743,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1744,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1745,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1746,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1747,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1748,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1749,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1750,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1751,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1752,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1753,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1754,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1755,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1756,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1757,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1758,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1759,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1760,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1761,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1762,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1763,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1764,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1765,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1766,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1767,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1768,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1769,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1770,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1771,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1772,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1773,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1774,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1775,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1776,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1777,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1778,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1779,,,,07.04.2020-KE12020000006221,2020-04-30
KARTUS,İHALE,2020/120,2020-09-17,METRONİKS MEDİKAL-AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2020/07-1780,,,,07.04.2020-KE12020000006221,2020-04-30
